NGram	PC1	PC2	PC3	PC4
帅	-0.00250858297029	0.00592418126562	0.0510530461254	0.00550866723704
师	-0.00574701512507	-0.010030414715	0.0522846373641	0.0337772425911
帝	-0.0329039877563	0.0030190234739	0.0468135525383	0.117088045298
带	0.0126006554079	0.00923346660048	0.0234065255694	-0.0250570536885
席	0.00336371842518	-0.0023941872138	0.00186512104731	-0.00138143668861
常	-0.00761969714704	0.000712847635186	-0.00454633129708	0.0135367805693
干	-0.000317737262505	-0.000437006448121	-0.00551243464416	-0.00111520495615
平	-0.0218415570504	0.0193506439272	0.0239360114446	0.0503594194867
年	-0.0776424692179	0.153092402216	-0.107573244781	0.0675235774938
并	-0.0139628195318	0.0269321276632	-0.00675499604284	-0.0308535645345
幸	-0.00278608361433	-0.0095461842431	0.00766980291935	2.49881354002e-05
广	-0.0126956048366	0.0127750747649	0.00371426128757	0.0115472985161
庄	0.00160919061726	0.000897100088717	0.00340886842485	-0.00270354185928
庆	-0.00163330287919	0.0146204636985	0.00612187360883	0.0197366627063
库	-0.00480366632186	0.0106034595415	-0.0056796730982	-0.0013848176554
应	-0.00737203527602	0.0144229022114	-0.00239717582551	-0.0363749919313
店	0.00777086846507	0.000416248342798	-0.000402786300376	-0.0112909999039
庙	-0.0046281637639	0.0066607924228	-0.00550355845627	0.0180255586301
府	-0.0127948157726	0.0475075894461	0.00754088221301	0.00897425805348
废	-0.00553566616257	-0.000614962735435	-0.00376648842258	0.00565697916111
度	-0.0100537724184	0.00769900922941	0.00193307063952	0.0248363479632
座	0.00431381608526	0.00251823716629	0.00107431227078	-0.0042395218068
庶	-0.00682051842765	-0.00301380119584	-0.00358669189396	0.00456315371073
康	-0.00433951485232	0.00673717386142	0.00402493255365	0.0090465987017
延	-0.00737959617682	0.00291028693401	0.0145498510448	0.0140907460507
廷	-0.0102887272422	-0.00406251197351	0.0140210487272	0.0168561556154
建	-0.0143484461587	0.0104426284356	0.00907546491886	0.0237479483895
开	0.00758173658324	-0.000657865956798	0.0050727123671	-0.0163292105046
异	-0.0074164226555	-0.0118592850184	-0.00175828186786	0.000637242360751
引	-0.00878615322468	0.00448163571674	0.0155525675518	0.000678539930965
弟	0.0123955802035	-0.0117721514137	0.0248476229974	-0.0189296217009
张	-0.000486964472014	0.00346454572367	0.0561830718938	0.0108162696939
强	-0.000542307085877	-0.0062227236154	0.00370674213858	-0.0169310186697
归	-0.0166362674293	-0.0121031990677	0.025639610352	0.00310291155965
当	-0.00321884923192	-0.035252218728	0.0203815070979	-0.00962435227181
录	-0.00849715665894	0.00803152833646	-0.00887444118785	0.00635096708483
形	-0.00182801620482	-0.0059829339261	-0.00585430684999	-0.00682137475762
役	-0.00627469484573	0.00392875649296	-0.0131359343303	-0.0176396392507
彼	-0.00655222034268	-0.0153962496812	0.00564260775974	-0.0118242277841
往	0.00170332469188	-0.0116418643726	0.0363459159968	-0.0277136306471
征	-0.0119520459875	0.00590528260093	0.0112185495631	0.00812426069259
待	0.00290534401244	-0.0123876435632	0.0241945466031	-0.0128620947145
律	-0.00686739886307	0.0064374631201	-0.0124178321395	-0.0148998135083
徐	-0.00392158286431	0.00133755514013	0.0184113513236	0.00263384805445
徒	-0.00331618383792	-0.0014506952269	-0.00666368831645	-0.0176400003946
得	0.0547486456045	-0.0967108302033	0.0405967676824	-0.028831246115
御	-0.0261430058983	0.0188148895846	0.011920163537	0.0533699908256
微	-0.00122867482412	-0.00590600944974	0.000354578514988	-0.00316716905154
德	-0.0187601488397	0.00954125636506	0.0361036788858	0.0401281258572
心	0.0256062401949	-0.0686056721592	0.0207540378381	-0.0359831246351
必	-0.0132909338132	-0.0474985302775	0.0108925052675	-0.0186493403493
志	-0.0104652256189	-0.00359293962312	-0.00170788580428	0.00980475493342
忙	0.0198003945459	-0.00720454194964	0.0163550065303	-0.0045804401143
忠	-0.0112547692849	-0.000624443063499	0.0430594734747	0.0325327839712
快	0.0120512907493	-0.00427360305475	0.00679787000948	-0.00531952415919
念	0.003497643537	-0.0107157722965	0.00187318521946	-0.00568451217746
忽	0.00486837708673	-0.0110718140666	0.0209764563134	-0.0132476406697
怀	-0.00233359282881	-0.00245739756187	0.0115789309638	0.00340542810989
怎	0.0218340814687	-0.00910749838723	-8.76505167786e-05	0.00780507682598
怒	-0.00104243428525	-0.0086405138286	0.026382909982	-0.00157197420512
怕	0.0129777316599	-0.00525086607291	-0.00229489848917	0.0069032115832
思	-0.00279491183856	-0.0136923599263	0.0129865408749	0.00442238846806
急	0.0017552928911	-0.00973256255215	0.0266479083759	-0.0103989430749
性	0.00311232669104	-0.0123813351965	0.0014905491637	-0.00505612343199
怪	0.00720943000841	-0.00792890016962	-0.00077787542243	-0.00457434100451
总	-0.00746877629654	0.0192551716585	0.0136857237974	0.00908795184166
恐	-0.00241286381646	-0.0135153632597	0.0138472292475	-0.010029851365
恨	0.00226918055222	-0.00688965503613	0.00885638394504	-0.00673766293452
恩	-0.00121064270705	-0.00207743792994	0.0196981822368	-0.00226069414857
恭	-0.00305480896947	0.00340475053297	0.00222683568073	0.0107339863685
息	-0.000563348677004	-0.00708308591444	0.00486062172292	-0.00613702614545
恶	-0.000193424041763	-0.00952790606362	0.00267588985303	-0.00722343247721
悉	-0.00846705049276	-0.00135560268388	0.00259401937552	0.00811747960606
患	-0.00507034730257	-0.00628282165278	-0.00222311126695	-0.0012965525384
情	0.00750132888389	-0.017501555412	-0.0139681366388	-0.0482735662389
惊	0.00584220504463	-0.0106238970261	0.0260722653707	-0.0186182630423
惟	-0.0150719280585	-0.0140752071236	-0.00788670162344	-0.00149855433557
想	0.0324692933457	-0.0149988788544	-0.0017597085962	0.00484744013035
意	0.00470173955546	-0.0343528479652	0.00210145000955	-0.00557726985885
感	-0.000362776334255	-0.00701348143181	0.00143877947696	-0.00228211439332
愿	-0.00110149020514	-0.00917211817421	0.0114133563801	-0.00472479920671
成	-0.0109793733645	-0.0100493198783	0.0190591404228	-0.00352869057124
我	0.150437325032	-0.0652152443977	0.00630158650557	0.0567062614205
或	-0.0178602235654	-0.0173333923118	-0.0314618716895	-0.0153235239847
战	-0.0120103907916	0.00241541485379	0.0887715688768	0.0101068453294
户	-0.0139752313994	0.0243217660238	-0.0185879956749	0.00347103624599
房	0.0219517841362	-6.81497542252e-06	-0.0100749222503	-0.0038132117123
所	-0.068044987346	-0.0511630999203	-0.0594996438318	0.00578667873625
手	0.0270384828717	-0.0107049070066	0.025849450296	-0.024402124318
才	0.0226863506442	-0.021400619604	-0.00390029250494	0.0130050690279
打	0.0347539226621	-0.00238505193192	0.0204180230163	-0.0172088880178
托	0.000170807530835	-0.00242337300072	0.00239653608977	0.00289542758595
执	-0.00699045235943	-0.000424999413736	0.0103290719122	0.00633293497697
扬	-0.00200035500075	-0.00121551500991	0.00555279438435	0.00225726524985
承	-0.00670654729764	0.00379193112193	0.00241786420895	0.010027625443
把	0.0540432010363	0.00449749413263	0.0149942111623	0.00057888909833
投	-0.000405069794315	-0.001711271428	0.0155127136965	-0.0125665032593
折	-0.00361750386869	0.0055941445379	-0.00829589213395	-0.0125012228937
抚	-0.0165589281958	0.0103263098738	0.00469452619958	0.00973153201001
护	-0.00225003741872	0.00281437554621	0.00925016898553	-0.00287259973338
报	-0.00125355747715	-0.00707406815857	0.0427857453679	-0.0333988243503
抵	-0.00362819319083	9.20537455977e-05	0.005580418755	-0.0071705664612
招	-0.000616047332163	0.000342421868505	0.0139379304197	-0.0046107990649
拜	0.00083931268627	-0.00163458967276	0.0234639137853	0.0130977135967
拟	-0.00579332733278	0.0101601503476	-0.0109624335633	-0.0303665007402
拿	0.0218354280728	0.00300511196007	0.00430284994423	-0.00543415119118
持	-0.00449685577959	-0.00683156383738	0.00643823579381	-0.00268637420972
指	-0.00366137358652	0.00324197455953	0.00255364571957	-0.000917907155232
按	-0.0106138535518	0.00958789596175	-0.00679993807849	0.00399757033695
挥	-0.00494064151472	0.00870242507804	0.00682736653851	0.00519350689524
据	-0.00911191457183	0.00800596365092	-0.00126410162778	0.00101628321668
授	-0.0109175095294	0.00713316644437	0.00709863762349	0.0251105621817
掌	-0.0010976619284	0.00590794787102	-0.00244103476541	-0.000571063383441
探	0.0039850172068	-0.0012386675243	0.0104804294955	-0.00507001780263
接	0.00714460143198	-0.00272102616461	0.0182157036037	-0.0116810320366
推	-0.00177937115437	-0.00365349045176	0.000353730209205	-0.00106766464359
提	-0.000678657806715	0.0124211513187	0.00495706556333	-0.00490701542763
支	-0.00526624089271	0.0124181278298	-0.0104200176713	-0.0105792680776
收	-0.00122553730242	0.0056925802238	-0.00329875818144	-0.0280318642675
改	-0.0132167390979	0.0214582140274	-0.010659581581	0.0165840084959
攻	-0.0118228444963	0.00407654966512	0.0487942546042	0.0236342795186
放	0.0125805480617	-0.0016551661064	0.0103950114248	-0.020594745146
政	-0.0207366640591	0.00481907817162	-0.00381547615406	0.0502261012638
故	-0.0230622429265	-0.0282889228905	-0.00831123965275	-0.0132610852675
敌	-0.00538788249505	-0.00287205616233	0.0383221130713	-0.00166736592973
救	0.00221822362632	-0.0071685446106	0.0301697907255	-0.0170689595162
教	0.00206067715655	-0.00904956262145	-0.00691797632761	-0.00399423895071
敢	0.00123123148701	-0.0219932201977	0.0253856430182	-0.00638746651505
散	-0.000889748375481	-0.00216756774182	0.00757924231829	-0.00330934285434
敬	-0.00101590629402	-0.00334208154917	0.00807870466075	0.00469047256237
数	-0.0275902019878	-0.0120713577777	0.000431301444293	-0.0220605855767
文	-0.0298296256378	0.0120651939141	0.0104162056075	0.0307767363469
斗	-0.000722218792643	0.00447770000856	0.00191235221962	-0.0125645516454
料	0.00221300101474	-0.00123058929952	0.000557247554905	-0.00895109722462
斩	-0.00591512812264	0.00239353942745	0.0261534576166	-0.00420800762688
断	-0.00148139296974	-0.00445369405884	0.000270608839723	-0.0130602167502
新	-0.00557980725981	0.00317661198506	-0.0104274148852	0.00314930385427
方	-0.00193912480717	-0.0202306513841	0.0154673803145	-0.0150631732678
施	-0.000644147753616	-0.000949648046526	-8.22562762739e-05	-0.0102476626989
旁	0.00421913293236	-0.00258917099557	0.00201897012187	-0.00608335535759
旗	-0.00346998698774	0.0148143703978	0.0162407092585	-0.0199367335963
无	-0.0336359385812	-0.0958672858729	-0.0062005153352	-0.0818419263415
既	-0.00936717803981	-0.023210418404	0.00472752449536	0.00390501042395
日	-0.0127177063877	-0.0170774690425	0.0506859369973	-0.0812542608965
旧	-0.00924010820437	0.00966661199716	-0.0141428599205	0.00594062902863
旨	-0.00615104073886	0.00148168681693	0.0152049902067	-0.00359162236962
早	0.0143131403207	-0.00906052265735	0.0152193695167	-0.00759150506737
时	-0.000385712894345	-0.0548378164516	0.0176031734356	0.00816354058772
昌	-0.00701909037038	0.00556888810197	0.0123341808158	0.0155643798808
明	-0.00882811382418	-0.0101561931	0.0209533493152	-0.00317121487427
易	-0.00924888786385	-0.0104592037123	-0.0136446770123	0.0040064395397
星	-0.000912028418506	0.00127254316889	0.00500392938318	-0.00361735649069
春	0.00203444793025	-0.00028947240294	-0.00202182348347	0.0171993913758
昭	-0.00572679241632	0.0026341447281	0.00573753826014	0.0136898464424
是	0.159240175373	-0.114408401259	-0.0166565489426	0.0853040671567
晋	-0.00791470955077	-0.00154908116471	0.0183243806993	0.0155249169686
晓	0.00525491848612	-0.00436448575907	0.000266031740041	-0.00214076574909
晚	0.00720472938189	-0.003994093952	0.00404229783832	-0.00571666018242
景	-0.00104562741324	0.0013346186537	0.0072135080745	0.00872024725257
暗	0.00867937862809	-0.00682931392033	0.0126319873638	-0.013556177968
曰	-0.0975752448074	-0.0956924347974	0.201700789741	0.052304986353
曲	-0.0022908543309	-0.000922872440564	-0.00370548779132	0.00282390838257
更	-0.00112830900756	-0.00836227305135	0.000852335410323	-0.00855989993615
曹	-0.0036342778081	-3.00764585733e-05	0.0172206952034	0.00174288074635
曾	0.0025550003076	-0.00732508958031	0.0026075481454	-0.00660857103998
最	-0.0017468602914	-0.00630376100903	-0.00792767855988	0.000144964132785
月	-0.041387672259	0.0920655142719	-0.0182320874177	0.0699524686644
有	0.00117499624725	-0.140616285004	-0.0454284167905	-0.0784377217324
服	-0.00504270090179	0.000905376733413	-0.00338375547802	0.00713719950803
朕	-0.00646106060234	-0.000910961079823	0.016520278447	0.0142806531343
望	-0.000100029083167	-0.0114548370809	0.0262510096781	-0.00438206378836
朝	-0.0220892864805	-0.00713387775796	0.0473460568301	0.0356715684243
期	-0.00444500898145	-0.0024235046358	-0.00241559346757	-0.00869973821062
木	-0.0061707359821	0.00477707471171	0.00319529635398	0.0058829263435
未	-0.0285213221822	-0.0229173285897	0.00962594697851	-0.0247058086685
本	-0.0145987023247	0.0238029386222	-0.0365593103271	-0.0368932185771
朱	-0.00245657421772	0.00264691075395	0.012084719955	0.000357374017329
机	-0.00263419459044	-0.00478969751043	0.00426571786131	-0.00354853967518
杀	-0.00821873121961	0.0111298021588	0.0913203288247	-0.0524788280462
权	-0.0073708780479	-0.00434947235298	0.0036573112794	0.0104189392871
李	-0.00171688274853	0.00593645026809	0.0629781531267	0.0169627646278
村	0.00163483464741	-0.00199999987598	-0.000716061908104	-0.0107819136761
杖	-0.00320512199631	0.00539085415413	-0.00936666763646	-0.0191806922262
条	-0.000117746869679	0.0053180093203	-0.013707785716	-0.0128015576743
来	0.180427950455	-0.060448743286	0.103524019362	-0.00458631187625
杨	-0.00310945434858	0.000496249642196	0.0258090435931	0.000198850503499
松	-1.08135565455e-05	0.000388323312838	0.00154419443745	-0.00368823577132
极	-0.00223307170328	-0.00912163572982	-0.00498030412522	-0.000392977313068
林	-0.00243100586962	0.000925272946085	0.00915449615727	0.0109903966093
果	0.0031495273662	-0.0103902763691	0.00439453882078	-0.00694446752222
某	-0.00495285012371	-0.00880240549886	-0.000641951778596	-0.0112891446938
查	-0.00547240626643	0.00592870981841	-0.0188439496919	-0.0344711564119
柳	0.00398393748267	-0.0028721665664	0.00585833434984	-0.00740752923528
树	0.00143499467616	-0.00335862612601	0.00043733144602	-0.00702486792187
样	0.0177469656997	-0.00449223425655	-0.0134220549122	0.0165888400387
根	0.00151435888142	-0.00237860373944	-0.00228843841636	-0.00593519432452
格	-0.00236440629296	0.00170942254812	-0.00577207269324	0.00584923191085
案	-0.00450763468133	0.0112012757397	-0.0155952233911	-0.0328705221936
梁	-0.0022768870835	0.000784726045441	0.0164121208977	0.00376173546034
梅	0.00433988894247	-0.00249777231027	0.000104400102299	-0.00635464087945
梦	0.00436876615744	-0.00660654379733	0.00167110938677	-0.010541320478
楚	-0.00397941535597	-0.00611296126259	0.0161529549827	0.00781503615033
楼	0.00520996752155	-0.00157387695223	-9.90477110533e-05	-0.00414975348338
横	-0.0015188754366	-0.00196882457256	0.00386301681459	0.000919692874742
次	-0.00638931462663	0.00706234792977	0.00463886128431	-0.0138730461134
欢	0.0049185448995	-0.00549929189325	0.00350299929135	-0.00194104888775
欲	-0.019630070099	-0.0293278153536	0.0313063349925	-0.00658973650101
止	-0.0101222363327	0.000431260375812	-0.00805238904246	-0.00862859850449
正	0.00186378411961	0.0144715891541	0.0151045704424	0.00211501092656
此	-0.000503860304276	-0.120846342287	0.0536286545855	-0.143701362441
步	0.00252809017854	-0.00164320650397	0.00780294736147	-0.0060223912089
武	-0.0158120035318	0.020183989833	0.0508644535699	0.0303580753644
死	-0.00978428430023	-0.00671588556381	0.0642035380251	-0.0498458901925
殿	-0.00767766057447	0.0126870983889	0.0160560413021	0.0257196161305
母	0.00354988704383	-0.0149365416102	0.00511261646648	-0.0195819183181
每	-0.0108705693409	0.0111701971805	-0.0295666728449	-0.0212736360378
比	-0.00055542296851	-0.00259413424727	-0.00790914920531	-0.00212452233902
毕	0.0016848741381	-0.00200215114168	0.0126119869968	-0.00920644927083
氏	0.000135311864585	-0.0068638812555	0.0111021817378	-0.0272166883965
民	-0.043585610177	-0.0154605574656	-0.0287452403555	0.00153728758517
气	0.0112508897037	-0.0191310445417	-0.00398269565952	-0.00214999911662
水	-0.0126789400661	0.0017566470882	-0.0124438517548	-0.0193147125947
永	-0.0104272030293	0.0118482823651	0.007881049043	0.0181744204189
求	-0.00334488798839	-0.0175654450121	-0.000204217373631	-0.00188567343858
汉	-0.00613267311984	0.00319472805215	0.0252087904142	0.00553938765815
汝	-0.00807067895821	-0.0123001344289	0.0328842584052	-0.00638434081983
江	-0.0220471693559	0.02343640817	0.0247537279701	0.0211306597903
沙	-0.00317518701359	0.00226529119886	0.00501115342032	0.00221008237602
没	0.0262177698051	-0.00745519944943	-0.0224824291802	0.0404422333442
河	-0.0260482534193	0.0218759105302	-0.00712597479144	0.0321307543523
治	-0.016629359079	0.00109321165107	-0.0176400688297	0.00867784890068
法	-0.0137286155654	-0.0164863266397	-0.0298645486269	-0.018982003399
注	-0.00499243091348	0.00256938943989	-0.0101712816191	0.00204815301788
泰	-0.00403294184438	0.0049717492948	0.00449545675285	0.0103668527317
洋	-0.00204842924877	-0.000800417211562	-0.0129444586706	-0.00656583806833
洪	-0.00421604357651	0.00797923903897	0.00686684674832	0.00217310861888
派	0.000911762530477	0.00334424776624	-0.00373999445135	-0.00705838917221
流	-0.00792722957158	-0.00426904805497	-0.00674871017079	-0.0102664123941
济	-0.00141491559322	0.00359240067095	-0.00356433639614	0.0099727266132
浙	-0.00612031914582	0.00582563689058	-0.00195679128209	0.00639657317279
海	-0.0153049363222	0.00553139112037	0.00353100769129	0.0144593557503
消	0.00351655684075	-0.0060180237613	0.00189151211765	-0.00634862779094
淮	-0.00747732194672	0.00513194460347	-0.000371701596477	0.0128083574966
深	-0.00501033399737	-0.0127387105682	0.00230429359582	-0.00565526780267
清	-0.00437427256336	0.00282571326353	0.0062687168442	0.000654702524828
渐	-0.000926968166837	-0.00613115593571	-0.00345524305006	-0.00204538998143
游	-0.00360568668332	-0.00731175134916	0.000800693830963	-0.00649699355933
湖	-0.00766887890257	0.00985488579026	-0.00396324428634	0.00551007971396
满	0.00186184272198	0.00152054444426	0.00190331230008	-0.0126555426697
火	0.000679582779063	-0.00290592522242	0.0184606158834	-0.0170542101063
灵	0.000630495612288	-0.00332315972389	0.00456426402052	0.000362985264196
炮	-0.00160627422322	0.00414935710612	0.01578343703	-0.00925036396715
点	0.0138882458498	-0.00198664794761	-0.00287569130311	0.00363394488028
焉	-0.0100891887719	-0.0128525297697	-0.00598048152686	0.00297872043686
然	-0.0012960225999	-0.0714063784551	-0.00522796718669	-0.00401984224058
照	-0.00209199212088	0.0179792020004	-0.0239657812424	-0.043309802868
燕	-0.00226977591411	-0.00228022254008	0.0143187710193	0.0107443432836
爱	0.00247070309626	-0.0108059314725	-0.00180015705153	-0.00275716435518
父	0.000853666737252	-0.0165966006716	0.0194263446907	-0.0150851871302
爷	0.0395878600547	-0.00271961446416	0.0096602469364	0.00503929473242
牛	-0.000385517639708	0.00328778505425	0.00656767969387	-0.00595898609584
物	-0.00466521408435	-0.00544835858869	-0.0152133633324	-0.023193283223
特	-0.00786169846462	0.00343098455468	0.00450035435393	0.0119048739427
犯	-0.00827538596775	0.0252867469969	-0.0112627261897	-0.0558812670743
状	-0.00216822359535	-0.00317237841611	0.00172387207544	-0.00561557400825
犹	-0.00730371299959	-0.0133713536492	-0.000113559658011	0.00055167960886
独	-0.00530835163136	-0.0114720617736	0.00297869066198	0.00264201230318
狱	-0.00475743129926	-0.00218672386844	0.000509079998697	-0.000525188959355
献	-0.0070381643814	0.00367659201054	0.0114690401495	0.0164412625691
率	-0.0120056026976	0.0054232801561	0.0231760490546	0.0175615380763
玉	0.0222135607727	-0.00272353073742	0.00196027214385	0.0291012762108
王	-0.0409248170914	0.0170504834096	0.243732685711	0.156254734785
现	0.00485335414578	-0.00196338504068	-0.00311780749484	-0.00959361005176
珠	0.00400065772042	-0.00102816675646	0.00107824267489	0.00238287156638
班	6.88628434071e-05	0.00541507535166	0.00351662079692	0.00655751254984
理	-0.00468460199218	-0.00317418082622	-0.0166806392078	-0.0153519978203
甚	0.00153342053174	-0.024423715946	0.00207967809815	-0.000817078807094
生	0.00821994115279	-0.0682066990327	-0.0148173802215	-0.0487723477922
用	-0.0174767587051	-0.00856722264786	-0.0210753320082	-0.0059983944855
田	-0.0122395067761	0.0037505096128	-0.0176338141387	-0.00141421455946
由	-0.00813233003818	0.00336379171518	-0.0121511630935	-0.011104254998
甲	-0.00971814894348	0.00596265940733	0.0133464935213	0.0123835438159
申	-0.00807622405034	0.00681640641542	0.00029009030353	0.00926822550002
男	0.00225082647207	-0.00303348229361	-0.00094124114982	-0.00602022925184
画	-1.36518117351e-05	-0.00189724086592	-0.00325558798999	0.000401333127892
界	-0.0022359342604	0.00296231953559	-0.000777179682235	-0.00199342667957
留	-0.00216369629321	-0.000959396981499	0.0120711087458	0.00218700748759
略	-0.0049426581296	-0.00110211146406	0.00303824374144	0.00747115165313
番	0.00291219385979	-0.000288619590551	0.0147462534717	-0.0126113026993
疏	-0.0129509231983	-0.00686516687599	-0.00677937814613	0.0106219713032
疑	-0.0022095163034	-0.00792330797533	0.00494391460407	-0.0082459060675
疾	-0.00603571134062	-0.00317253827543	0.00284790412618	0.00696506766062
病	0.000319269771408	-0.0079065135716	-0.00430711284961	-0.00597628728318
登	-0.00349378045841	-0.00194478118095	0.0121407570499	-0.00202948156327
白	0.00855802263915	-0.000546451340106	0.00957948792188	-0.0108703270683
百	-0.0331964319086	0.0523741584914	-0.0311361869575	-0.0368877420013
的	0.254937063567	-0.0561567912486	-0.158881993732	0.307759695165
皆	-0.0384434723218	-0.025262077391	0.0210200810548	0.0243906633594
皇	-0.0213091117832	0.0144674157075	0.0136795220336	0.0687302489381
益	-0.0109233067384	-0.00734178567119	-0.00191602693722	0.0132840445354
盐	-0.00669772763062	0.00851500079215	-0.0165442626181	-0.00594152453615
监	-0.0133199503552	0.0215062213207	-0.000356126179176	0.00774550148503
盖	-0.00591068679618	-0.00591519692644	-0.005355018133	-0.000857762478164
盗	-0.00447274626571	0.00338841658734	-0.00641139011324	-0.0198042594714
盘	0.00237787748152	-9.19053296033e-05	-0.000137441419535	-0.00358409025988
盛	-0.00484464598185	-0.00466982442792	-0.000715743694403	0.00354625680333
目	-0.00238274093585	-0.00473147788658	-0.00463535465282	-0.0167619047791
直	-0.00420712521271	0.00690617500482	0.00892546336886	0.00636547165595
相	-0.00623924378055	-0.0415532866844	0.0472560029681	-0.0210426996285
省	-0.0179489272566	0.0187786446347	-0.0242372659731	0.0123776725359
看	0.0619312599119	-0.0204388300173	0.0136144100249	-0.0156020064643
真	0.0120178175203	-0.019473467554	0.00420312757715	-0.00828218908889
眼	0.0151151644412	-0.0042914948994	-0.000926824979412	-0.00173844336001
着	0.0851123738634	-0.0124536325235	-0.0236845916717	0.0668081746251
睡	0.00780305452407	-0.00401266220151	-0.00146599232841	-0.00253983760477
督	-0.0169935820865	0.0156037450505	0.017428453802	0.00788626711794
矣	-0.0342111475861	-0.0595505697723	-0.0046322194034	-0.0114499387385
知	0.00674706241922	-0.0515887991026	0.0501247869491	-0.00387715917992
石	-0.00890474465123	0.0114593184199	0.002743006816	-0.0123273752487
破	-0.00375073731377	-0.000823995207836	0.0320083151399	0.00748079910904
示	-0.0048990618113	-0.00413758212469	-0.00126719044912	-0.00470708653654
礼	-0.0161023759044	0.0122275576751	-0.00189175355243	0.0448180506862
祖	-0.0154474345992	0.00561703902085	0.0204659435985	0.0502345862544
神	0.000840509082806	-0.00575860776207	0.00503885203023	-0.00274432405668
祭	-0.00666592578821	0.00736206168731	-0.00307297232987	0.0139453890393
禀	0.00285215534421	-0.00106378874916	0.00541526955491	-0.0135474586665
禁	-0.0067333573428	0.000835753165386	-0.00719069447995	-0.00642549071506
禄	-0.00301449955171	0.00362046031024	0.00486344880442	0.00785001182481
福	-0.00501044609178	0.00783880170333	0.00907766941146	0.00932705807055
离	0.00213708661932	-0.00630978229432	0.00820210153567	-0.00942847664011
秀	0.00222676411558	-0.00401205962103	0.0082351673405	-0.00756430470189
私	-0.00632499053531	-0.00172712713862	-0.00767705673745	-0.0154280055144
秋	-0.00160314871228	-0.000831852344623	-0.0080164541733	0.00931842730162
种	-0.00129740973227	-0.00421766146925	-0.0162590693609	-0.00316605424706
科	-0.00783858341309	0.00450894177932	-0.0130919116998	-0.00343307812901
秦	-0.00297619726857	-0.00368288015683	0.030110905585	0.0108369497719
积	-0.0051207981001	-0.00345570071027	-0.00860905318586	-0.00386344723679
称	-0.00990013993988	-0.00509554724111	0.00749876294896	0.0065388645022
移	-0.0058043414119	0.00135659860767	0.000353278932408	-0.000681439819422
程	-0.00165009023575	7.81093481837e-05	0.00162006719641	-0.0105260934782
稍	-0.00465450530666	-0.00320831755023	-0.00373463672283	-0.000561402453876
税	-0.00594005376493	0.00645917707641	-0.0152972326646	-0.0066842112312
空	0.00377454782912	-0.00914870753388	0.00172816153834	-0.0103634270714
窃	-0.00575941802447	0.00434097777218	-0.00911251985246	-0.0218206166302
立	-0.0138173896697	-0.00190100366675	0.0129094518611	0.017927576276
竟	0.00442146308505	-0.0113143283224	0.00207191146757	-0.00340460848358
章	-0.00978971814992	0.0062646306773	0.00227132489946	0.0229032021765
童	0.00331246083271	-0.00358991798797	0.0045190288072	-0.00739353298177
端	-0.00228101713773	-0.00440109468632	-0.00336387495222	0.00319486522658
笑	0.0254567691992	-0.0209070446309	-0.00850921701024	0.0150454089559
笔	0.000186636042039	-0.0033152248053	-0.00578169324392	-0.00192688985883
第	-0.00143043901193	0.0103520851375	-0.00149938517354	-0.0072517895997
等	-0.0286481303935	0.0545255959954	0.0360089771816	-0.0123601171833
答	0.00618403296965	-0.00534729693686	0.00867926422085	-0.00248380926038
策	-0.00492358277024	-0.00466879595285	0.00846962805211	0.00388509945611
算	0.00741412581195	-0.0022193818572	-0.0056414043979	0.00581840409939
管	0.00124124221949	0.0160974907876	-0.00780283029045	0.000277999764652
籍	-0.00592026341602	0.00257407940589	-0.00556271480289	0.00272909430746
米	-0.00447638731441	0.00905009490448	-0.0124446365446	-0.0118321616661
类	-0.00495878692096	-0.000834085090393	-0.0113614964633	-0.00239334015681
粮	-0.00981744435958	0.00948805873532	0.000884906786968	-0.0178960310771
精	-0.00115168839439	-0.00845207694261	0.00393268920588	-0.00347880845597
系	-0.00703201999295	0.00516376399897	-0.00691983371823	-0.0267425342422
素	-1.7129390079e-05	-0.00765208741691	0.00246936035031	-0.000179997941322
索	-0.00198445091524	-0.000498736295475	0.00105309575729	-0.00722145151553
紧	0.00643980822864	-0.00125583064159	0.00337586460572	-0.00268685434116
累	-0.00486645472761	-0.00222243345086	-0.000681123354859	0.00596877503682
红	0.00801080896765	0.00173891169158	-3.14592354026e-05	-0.0102904607383
约	-0.00352588212871	-0.00338313560613	-0.00127260843207	-0.0055051009276
纪	-0.00472517053761	0.00301906621788	-0.00176618878435	0.0116885972879
纳	-0.00859525084881	0.00654221007172	-0.00366202041137	0.0023413941214
纵	-0.00307863510928	-0.00294844739625	0.00581818055055	-0.00533448672781
细	0.00820785836181	-0.00790419461465	0.00281338180028	-0.0122873439283
终	-0.00451999344854	-0.0108790284429	-0.00291769028953	0.000108538291884
经	-0.0112428072203	0.00180800634897	-0.0340377572734	-0.00640840831367
结	6.90282513844e-05	-0.00414478043483	0.00089364416991	-0.00887337889602
给	0.000110150172164	0.0204675687326	-0.0262875854568	0.0129674523586
绝	-0.00339755249138	-0.00954613448409	0.00393345338226	-0.00450170173312
统	-0.00994756966626	0.0132757117422	0.0155831600854	0.0163093640788
继	-0.00624917722816	-0.00157671928649	0.00447187441119	0.0146232211579
编	-0.00584697951032	0.00714693635197	-0.0117690541556	0.00153994209354
缘	0.00224552152647	-0.00245077653635	-0.00347937920939	-0.011513223345
